0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,LABEL,LABEL_equal_width_4
14895.15116,719.5942355,290.3289737,1619.987998,1717.698239,646.5348398,148.3756671,331.8906273,627.2947168,504.5866551,144.8912909,849.7692992,-195.8511629,-836.1203796,-907.3152046,-1895.928036,2607.455433,38.25160161,-1964.568571,432.3821124,222.4666425,514.5081574,-1035.810114,-1004.136023,-518.6546721,104.3425898,85.36323268,51.89500858,-283.7745971,928.7473113,-661.4100598,817.1599801,-1150.722474,750.3040581,-607.7858308,-950.5754297,365.8783238,-342.060998,834.3302063,232.5538112,930.9134162,-941.4939352,276.1988624,80.51849945,1710.02475,578.1498489,-113.1416259,361.4394796,-1438.28448,-443.7476385,-1031.617065,518.1973673,756.9950678,-223.6810402,449.4183478,456.8242629,-841.5543802,-180.5501383,270.5456712,-481.788066,843.9216433,1660.579186,-311.3430362,-1332.545759,-671.3192836,258.920324,-1389.237478,-124.6100347,-1138.855164,-921.8900579,406.3995311,277.60101,999.3246901,-271.4675789,666.8638606,353.1596607,352.0412536,-279.2464393,443.8464499,582.916256,-353.0192315,178.393479,149.3209061,-378.0905602,-54.44851774,-284.6400475,543.5727433,1566.357734,447.8450189,600.2760385,767.8855444,839.3628854,-658.5420841,608.1736035,-45.16871659,864.4743914,-58.73133681,-86.72662422,-351.2839892,-142.65784,-664.3485212,-152.8023966,-296.0150699,-214.1084891,-154.0043261,15.58755052,-308.2552185,-122.2840393,-444.7296621,247.6534789,-94.13908853,-469.6241051,-33.89911886,-226.0807511,368.8859061,266.134837,-848.2370494,-153.7729306,-132.5991559,342.4289697,-6.377043652,-655.2232478,-472.8761002,109.600156,483.0426235,-1360.144131,-676.9246725,-338.7837961,34.23757446,-148.7763772,58.11601212,-127.7839694,-109.4684028,-28.70472442,89.14239328,9.296382269,60.40754289,-230.3275488,229.9675852,67.77595847,230.6672646,307.8539868,-391.5187956,196.9934002,85.59310304,-126.3610251,-385.3524102,-208.32178,511.4486653,213.6687553,-19.03324713,191.2282007,312.7957922,183.7083366,-652.8333502,19.02330573,499.8747488,238.0370828,-350.427895,317.7044233,446.9495189,380.7689048,477.5826118,156.3913506,506.4624702,88.69322738,-133.2760367,174.8965266,-46.81868019,6.635293749,118.9317309,174.2404097,-172.5269955,310.0255868,200.1510231,80.42513337,91.31316263,188.9245334,63.10531605,155.2910865,204.1574068,50.49991593,61.55255495,82.35009588,114.8974575,-669.7366813,23.30027055,-221.3326541,315.6135054,-46.74343018,335.3701414,-246.4022489,344.5096948,983.152935,339.3578213,-324.2220839,2,"(-2.4539999999999997, 864.25]"
16049.05814,888.2397057,341.1077515,987.6153587,-409.942298,-93.57676724,-615.2957308,1694.979866,879.3583319,231.1486442,236.5907748,-641.2800107,-69.47352617,114.9870299,-156.3048588,-1018.894255,998.3876965,-80.04207374,86.10532803,1583.868055,372.9161713,813.1988421,40.38903088,-1238.753844,186.1122437,1015.756508,87.22355256,-636.1090516,-577.16929,-43.72859582,258.0412058,-1269.377018,-783.7996386,-895.440443,17.79216993,383.4777845,-423.7438694,-124.1096061,555.4441655,-931.9500033,2455.432158,-82.14945651,1179.313336,-478.3187533,1298.323257,521.7165824,380.5901362,1441.218896,-1494.455133,-1493.961678,-47.50029879,-385.9388152,-726.7215826,154.4088131,-647.5484629,719.9002623,405.5514089,450.476172,-230.7868579,-723.406495,129.6887079,-687.6708497,472.865752,-791.4684507,-252.7134725,-31.79365427,-1.791543866,-448.2692849,-656.4104952,-805.2602863,-469.5770541,520.4307955,255.6246309,-92.05610238,-403.7691881,19.7701679,-874.1178361,-511.309092,-24.99828368,66.42507408,-63.47342066,107.2132885,-582.1984394,969.0374379,148.8865585,517.199948,-254.9839446,-214.8133543,542.9886639,515.9111486,202.8682299,-278.6588138,-569.0611412,42.74320888,-502.6808512,190.3147219,-379.2381507,83.57051659,244.7501989,-101.4851729,586.7434323,605.9111238,421.052275,-447.5732597,-237.0728985,19.79795102,193.3831536,-66.70534191,514.9155029,-53.68985976,-384.1624025,875.5370238,516.1503382,-172.6940573,1168.98759,435.3180324,61.75844168,-104.9087245,199.8685887,448.9456843,761.1008496,-126.881103,490.8992544,134.1140035,-447.1569664,652.0598847,485.9746355,339.1084685,-133.9114465,414.6423366,6.990792561,-159.8185803,448.4171954,6.638289879,-233.0529136,153.7071332,-92.73358544,87.22177812,266.259222,31.74303171,232.1606846,-264.1012781,-264.6104555,355.4744388,-968.3675647,127.6412363,-698.5618042,178.294394,-222.7852054,-158.5607133,-700.4594587,233.6929074,54.32785114,-213.191148,-552.1753626,-1198.781562,675.6844186,-532.5184633,482.8397607,-564.4998813,396.9699936,-179.658148,-454.4609807,5.705705417,-29.31195824,-92.79755169,324.9002746,166.666076,-232.8801632,143.3209098,189.5972542,271.7186571,44.12027577,-26.82577412,-51.0217522,-258.8128824,-377.7435035,-627.0169612,-189.8032134,-470.9324585,-329.7029816,22.14035905,-1007.912845,440.4008786,265.4207406,373.1086907,-410.7048624,122.7457497,413.4709175,787.329384,-432.302405,-338.5815663,-82.6896946,559.4978181,416.1392433,-227.4596589,2,"(-2.4539999999999997, 864.25]"
14248.52326,1414.766781,-480.9573206,-391.1732785,503.1713023,120.4448237,-612.1425865,952.8049274,118.1889443,-589.3717636,402.7813998,540.1657322,1498.227222,1223.160065,-302.7348087,-625.4509044,351.6187706,184.2739485,-606.4559118,863.4735409,102.4601641,1562.351875,-553.9857628,-573.2865204,849.2314353,-65.11416919,1840.072592,-1201.763907,660.9745819,279.0428501,-347.8568928,-406.4579135,-369.7604538,11.19290261,87.17004263,-990.6981047,1290.755422,847.0237169,-792.1439995,593.3061912,1490.870346,-511.8733857,584.0005987,193.8991815,1307.921784,145.647233,-56.45432756,576.9976163,-342.3873733,-2165.256567,-438.2679601,581.3656151,-538.2263887,-197.1169233,216.9019588,604.2320342,-210.2029357,-438.7500946,-471.93122,-190.9022918,-1638.350015,336.0145546,-1682.276526,-2038.385377,-738.6674098,790.7034927,0.317866806,-281.027782,-276.673714,-396.316592,-719.1824338,437.2644358,171.2185413,188.7826923,1.569202825,-193.6705523,330.5133291,167.459479,494.8405018,160.9725841,-528.6402879,-720.6158372,62.37979648,-1755.966123,-294.1078286,212.7515719,213.8598759,1489.181235,-209.2847067,-153.5584984,312.4956554,382.1402735,-387.483873,-630.4214419,-125.7208551,106.5065831,1327.463733,535.6530652,990.9922595,548.6744535,-59.44389861,-13.56684393,-509.392884,-150.6292851,476.018084,48.35494595,68.2543961,-156.0816993,-556.8292992,74.23198,-54.30585084,551.3743206,723.0840914,512.0299021,390.7292652,229.167625,-260.6904396,393.6960544,-376.0273354,1480.13692,-11.71480042,-461.8500382,319.6321386,791.107872,503.2131507,610.5866622,-49.34867891,-33.95312462,-271.8171916,421.6241919,570.8871478,291.1076265,-258.1813541,-271.3009199,61.72896206,293.2837731,9.291357748,-203.6757417,-150.605415,-286.6248416,151.9963185,225.9220227,372.2499547,-14.53910031,270.5937893,-749.0844631,-283.8484252,-382.6564538,-264.3852034,-210.091514,-830.895631,-796.5091115,580.4945399,-153.9966185,-290.8943152,-474.3391566,477.9947329,88.94820247,272.3322287,-151.3288634,-134.1871764,315.9195435,-50.38260377,-593.2834536,-3.380616289,312.5656436,296.8429505,-116.8103637,74.73077918,-116.6692296,-145.4974207,203.7477784,87.40482672,20.28643672,-177.7601537,143.2803223,360.0564002,28.78603118,-406.7488152,286.6490822,-351.3908939,-228.5110142,112.920911,179.3113831,671.2105244,92.10517136,1173.083279,185.0041607,-137.7698362,159.9321264,-252.0285178,98.02091156,-167.5713867,299.5392129,419.7869474,-3.487116104,2,"(-2.4539999999999997, 864.25]"
15801.36047,709.6359123,-677.6642669,1394.332736,1218.607142,119.4945851,-319.0990709,-1227.663944,-126.6075875,344.3153223,263.0282582,1391.288208,1067.043496,528.109572,-1029.751923,-277.0662789,753.1219221,756.9312835,-1209.506402,2067.202557,1132.396715,292.3763808,-770.1721094,-635.9070777,-681.8337761,24.5767216,1231.578836,-1706.512311,-641.0944437,506.8012223,-236.6639672,1905.503146,-231.7835142,-908.2314786,-150.6098654,-1101.810341,-180.5826849,306.193109,49.87734962,-234.06383,43.2736926,-1231.278973,958.8656309,304.6432939,1028.65396,121.1118509,-28.20037298,1113.614012,-1451.539952,-897.2543908,-1602.26325,-44.9479075,60.58607417,-1049.743931,64.87934885,176.7389736,-1236.323436,13.9213522,237.3971246,-717.2372394,-389.4573233,1033.80291,-550.961289,-245.2879793,233.5794469,17.10200256,-409.9652827,932.4929422,-781.9809253,1.156663423,-584.4073627,595.1101287,736.4462555,270.858923,633.9731884,683.9175792,70.51891966,400.3676669,855.2901586,134.0457856,-61.57391452,1172.39369,-47.3076417,-32.42732042,972.9135175,-808.3236576,-210.5639794,-689.3065455,-452.2039438,-174.4677847,251.74815,-722.0607032,211.1046351,504.7071149,-79.4305703,-311.6838604,395.6069802,-60.4987301,618.9456083,-49.83589827,-174.6945228,319.5183633,226.0090903,-408.5030678,242.6508548,94.2710641,38.4944347,-150.6292113,-95.25581163,302.2368263,32.64139883,362.757666,275.7524919,-377.566485,401.5201751,554.0850242,-172.870889,149.4343579,122.6791774,1055.278859,294.6144031,107.4370827,362.1396986,-1028.860344,-580.0888086,-148.1149481,619.5170833,549.8480772,-747.9870303,-454.2440538,266.2291435,114.996649,-630.6576589,192.1079277,56.67461913,-77.83376958,-80.13243049,-34.85351028,1.701018543,-358.5867349,-232.0484841,-75.94685448,-430.0356168,-166.1583814,430.8250729,-164.9636558,615.6123649,-636.2200074,361.2568954,-399.3662591,-488.684362,-708.0106659,373.0148711,-406.9128372,374.708026,-233.4764077,58.15294661,112.623222,874.4039458,194.6959631,-244.5149266,-243.0152589,353.801776,-188.2757764,10.27790817,14.26012286,-513.1967027,26.60549409,325.1017283,-152.0107504,-187.4162754,105.239808,-168.7182493,-134.9804884,-236.7677851,-161.6283012,306.8563739,-216.6173725,-261.1578763,11.19087251,-309.6094812,-284.1392906,586.5735958,-79.01595551,635.2860259,-329.7578268,280.2827891,-505.3493772,-229.8751792,567.5920921,-192.3647104,-135.1344468,51.991881,-242.1865437,92.65551339,219.805424,2,"(-2.4539999999999997, 864.25]"
14280.01163,1337.697317,-1315.937493,188.3871335,-95.79229406,259.0493895,-493.3345161,1096.267927,1521.870497,-15.48984856,1059.373897,-949.5082017,1023.681636,443.1683945,201.2820906,-850.0138936,642.408021,315.5045996,-31.41791893,1540.861726,-58.07652195,979.5441777,1329.202962,-1237.806385,1274.304467,1085.91108,-360.0461967,-758.1022801,383.9940341,206.2236525,-159.6469871,-1186.244051,-1231.587515,-1299.253374,-242.6515591,1691.983523,401.6581819,427.6774743,-709.9822974,-141.7223654,2050.744935,153.5959872,1573.333974,-162.1382137,1638.517233,48.35455121,74.5132531,396.178873,-130.6567818,-1652.882727,487.4487562,-403.2549246,-1159.227726,-1197.357606,-404.8270732,507.227046,760.9644456,142.7659649,-133.2516361,34.1730424,-1577.647651,-1595.732274,-111.2085636,-854.8648379,-388.267763,617.4059347,-403.9334533,53.20403912,-1052.70485,-615.1381685,-802.1287802,902.3718601,-168.8723863,-279.2737165,84.27329253,-464.5449064,17.28744654,-427.6314671,545.0801121,-232.6027463,-88.33497827,-502.0957794,-1203.818313,171.9342796,102.6988783,-269.4009272,-955.9875496,823.9481679,369.8020897,-180.7559991,415.8473539,-442.3933779,421.0126648,-361.2880737,-239.5017874,77.05660736,568.5913889,268.3392056,379.1845906,689.6261572,383.0232829,-14.25562911,319.9588064,-116.0818721,-226.4421234,247.646252,-45.20625182,-177.4066879,-460.3652854,-304.2499353,582.8147281,861.9892801,-549.8673551,775.6418858,96.11321869,441.9290929,-152.7271946,123.8736859,-278.6264748,1445.974389,413.5598161,8.582271372,33.21229725,-249.9836744,277.3797833,758.3817057,1007.734311,713.2433076,679.2499022,127.6300804,446.3572001,108.1250103,219.4219262,201.1644482,-435.2082704,227.4915073,-267.6728246,-100.8366994,257.9908764,10.78942329,105.3878447,166.9276326,517.8296099,-314.462323,77.6747675,-338.8322625,-750.696271,-106.1591964,-675.3445864,86.58716839,-1013.523634,-211.755887,166.6665615,184.1132256,-294.2395251,-1012.993931,-22.33685924,87.13738244,-23.7740142,213.4123927,-477.5415928,275.6084689,283.7696631,-385.9729602,362.387568,390.987015,-5.283723907,12.01014543,69.81990653,-80.72576461,51.78549478,-26.29456784,40.34251581,199.9194359,106.0376596,22.10927181,59.68065256,-430.7060398,-191.1088131,-334.0331749,-180.9783355,-350.6255828,416.338802,95.39901546,475.6846279,361.8322599,383.0584129,-162.8312769,92.36262698,428.7216928,-203.7510138,-274.382702,-166.0447647,636.5410745,531.9831689,-8.124961916,2,"(-2.4539999999999997, 864.25]"
15382.43023,617.5352278,-1024.714111,471.9607211,192.1391086,-115.6564459,-208.8059591,1655.288144,761.7851096,43.53107877,925.8019004,-347.979811,-178.8316224,22.06754925,-351.7833292,-998.6320017,936.7528187,-471.0482212,949.1929479,837.3699521,56.96955915,966.3095249,1518.004176,37.99728473,648.7172292,1277.660076,554.4287464,326.6019067,-1070.572614,136.9810084,-720.8258397,-1388.929422,-223.6205845,-2023.383851,904.9369739,-98.38308958,796.9248124,-493.1056773,-327.4125826,-1173.307025,1177.751842,-190.6259965,2263.128666,51.95845302,621.4173178,-122.1622943,527.1163413,418.0124885,-1077.184567,-397.6085213,554.4135141,-984.606379,-845.1291907,-163.3276663,465.240874,214.3361461,107.6608647,13.46494925,-807.4101552,407.1828494,147.2048024,-1574.877785,321.0308197,-425.2880734,-101.6245864,-179.2431245,422.5306625,225.8865099,287.4537352,-739.2323231,-238.5239661,-65.63215713,-487.0601159,1210.176645,50.54383784,-808.2347092,-215.6757798,-151.4727347,-135.5955227,-281.5270101,4.588944888,-82.08243299,-606.4155586,-1049.512181,-397.2925787,-303.0572504,204.0585297,-909.7566022,-179.4604946,47.37208659,703.7437678,-641.459312,187.1764643,-287.0157439,-220.5928504,-445.8349899,-308.0048529,165.465317,475.4873419,235.3070385,-169.5817879,686.3560605,552.8433377,-431.683773,195.9751179,-383.2244955,-88.70241181,-372.1380787,590.8598561,-59.30045204,184.1824786,365.1613896,324.607142,-96.08733004,-365.5601204,-11.59215714,-685.8530779,-384.7047881,132.4481133,124.6268557,370.9595303,-1138.737559,981.7549459,-135.0349825,820.9747578,964.4693807,1249.524794,639.1808358,604.5175186,449.0785733,195.1249611,-584.6606181,-3.666167565,181.6086411,-299.2242468,231.7216574,199.5186903,-75.70797772,211.7043656,149.0521608,403.1321029,-317.700299,106.4555606,441.0034798,-778.2494279,1275.039665,-272.9082314,106.2151505,-65.05866279,195.0196239,-265.2408804,380.0852409,207.67069,573.559601,-552.6214326,133.5143308,149.2247244,-303.9526793,204.4280493,108.2759671,-464.6851534,77.39324017,407.2693362,65.5245076,401.925636,-45.23244743,59.88203172,256.2404455,137.559951,-191.477322,-277.4205807,-74.75521354,-18.44382007,30.46775348,491.5841065,-256.5749115,334.8021395,212.2026236,8.462332467,-51.40936978,-130.2314063,-31.31154614,325.4413777,-1.015609851,-149.6152414,-60.44417661,-32.5775089,-249.2637974,0.161479984,939.8566042,32.38135975,-41.94194931,-329.7460389,120.3229173,41.3711202,459.8845545,2,"(-2.4539999999999997, 864.25]"
12781.95349,2059.545488,386.4313329,680.2039829,653.6677239,225.0131492,-770.1043722,1046.278103,370.6943617,699.4937024,1066.120119,416.9523889,841.1653269,1648.850267,-420.7573551,-67.75319465,339.4774816,-426.4292727,-1753.43119,1280.766218,145.7651062,1960.417604,-762.1204183,-1673.655286,887.1446178,-337.076773,1378.877334,-2068.352124,790.5388148,670.6117315,-472.9405851,-87.93719907,-706.079114,142.5254365,-354.8557757,-618.7896278,1470.316761,248.3845348,-731.9582721,-424.9871854,1526.435387,-2074.480205,1130.297944,344.5103728,877.6650177,464.5314157,-994.1451532,-1020.470029,-808.4092155,-2161.047929,-1240.828225,-451.9663175,-601.5922932,-689.6102143,156.5144156,80.57207086,-281.19714,-442.9812375,-272.9620394,750.3815484,416.8222826,1398.757178,-952.6093763,-275.3644067,-331.810961,677.8803369,260.2861418,-221.7975285,-181.1011255,-46.55045425,534.4518257,867.6870353,1291.501181,271.6048601,493.432163,43.09483723,-597.1719811,-398.0390977,-252.2278948,43.35860971,620.9740505,-231.0354294,522.7775347,-291.7720176,195.783535,595.722287,835.0121817,898.462942,-470.5710182,-514.7556299,-11.13706499,242.807286,-129.3832905,366.8735269,382.9315967,2.492996185,1144.428915,-42.32780955,1128.187087,844.3765959,350.7090371,507.4778618,321.3456933,-379.9666477,-146.3456614,111.2974436,-69.98216082,1031.067675,-338.4029529,-633.9072002,-122.0953015,-791.0791103,-1248.50377,-805.0616529,-536.6913097,591.3810412,-544.5517963,459.3078565,-106.4544483,1062.558526,59.18529886,-754.0876786,-254.7563879,-269.5547023,-312.5098225,-342.4495184,-434.6465792,-284.2769614,-970.269817,-613.2552655,163.6202885,54.26654688,241.8357461,259.9263757,-252.8113746,246.0126292,32.78002719,-166.6074562,301.8950659,-331.2768321,-745.5130988,-84.50249229,-293.6620459,38.29547524,544.3074081,-236.3345958,-682.0167117,-98.37379956,486.25409,20.58667315,-157.5710812,-463.9494146,761.3403422,-528.2721025,-59.83047989,4.895007279,566.9711797,146.5999989,266.9370722,669.1113125,-50.87801326,244.6095342,340.1467669,117.0407714,51.55993021,66.26181468,136.1381034,114.0720099,-32.22642082,18.74815303,-50.67851304,171.0468028,-154.6560998,25.14670592,-24.0266473,-219.2803939,152.49437,250.6116962,154.1587356,246.8425168,-354.7043645,-151.5771698,103.2711321,-1055.852388,-318.4709924,-40.68716501,339.5069579,-449.3546798,-192.1736566,202.4778002,-190.3074921,108.4123093,322.5814641,608.3300747,-78.70308798,-47.41377087,2,"(-2.4539999999999997, 864.25]"
13703.23256,1134.695836,-991.5842048,502.2311288,-758.1392961,175.9563638,-382.585581,900.8885469,1540.820717,335.3236962,308.3486102,-1169.720192,1225.892945,1433.232072,-426.2797092,-595.272731,1083.983977,-125.4301454,231.6198112,1262.006789,-145.1485522,535.1025012,599.962287,-462.8914693,1242.49476,1228.460856,-861.4707358,-503.8344417,-177.952093,1008.19695,270.3770055,-1918.406202,-230.9550137,-528.9408458,-986.2356248,675.5200218,231.8476854,-343.3075471,-176.183274,-561.6289744,1527.304078,-639.2031891,1545.89088,-30.39827235,1926.11858,96.34525224,-264.7500634,631.6672589,98.64027074,-1435.683703,273.2127742,716.5482706,26.04881151,-558.5534806,-330.5060038,731.2809166,481.59873,143.584185,711.7477522,-396.9396478,-194.9532572,-860.9283633,336.5851883,-1151.491332,-131.7333406,1422.970791,-876.2760901,232.631492,-1293.859443,-1653.978858,-1616.841589,107.8393771,-1151.152395,203.0912618,-75.12968804,110.5271935,-208.8164865,724.4709807,756.0791571,66.24444093,-202.7880974,-729.2051274,-383.7269261,427.2921471,159.5839448,-266.9722325,-84.4765894,357.4901037,-399.3351393,-1185.706695,973.0986894,-81.76053795,216.8301967,232.3738655,-123.4093557,280.7535386,379.677753,-261.0732557,-1245.944166,572.9059459,473.4221154,-107.4313399,-210.8897912,-431.0279758,-229.9327714,475.1368643,318.1408687,103.5390001,-47.64017706,-433.2818752,-613.7368184,-242.9200637,114.4949192,730.6326867,511.815109,-371.3545549,111.649288,-355.388527,682.1734956,652.4377983,81.67933591,-767.969575,-97.58392936,226.9189664,402.7669743,604.0845926,541.746371,988.3525807,575.6657937,-152.4525994,326.2352648,-535.2984925,128.5329803,-280.5135844,-74.24449442,72.72295519,477.5690761,-17.80384024,54.81207383,-528.2730413,-751.6253492,-243.8489914,-339.439875,575.631008,667.9722514,249.9776343,-337.8693381,1361.299126,-128.0176586,-82.38036146,-543.9624724,210.709769,586.5255863,-425.0657381,-134.7400634,-386.7435131,447.3985585,-177.3876805,-215.4496722,361.6772196,-591.8291622,-203.5902684,323.2857685,430.0710808,419.6479506,515.630298,137.9677964,-184.3034737,-113.9601205,-208.0852247,333.0214844,331.2590104,141.5223942,-457.9906842,-73.55179731,114.3646516,484.6849142,-153.3334332,24.05101201,153.5831908,-227.7831154,115.497306,-402.2796585,-54.29461077,-397.4444488,141.3274443,-107.2967862,-925.128024,579.4496244,-159.0700808,228.2428367,-597.4252024,341.5684253,178.2492988,1153.178269,295.9537244,2,"(-2.4539999999999997, 864.25]"
12932.27907,-318.2347263,1200.494826,416.6381989,983.3578372,734.9700507,-705.5072807,1591.178496,-217.8034445,-882.024624,1892.506119,269.5063547,929.2773043,734.9327997,86.17270604,774.4820634,233.0771589,-309.171685,-108.5112432,964.3170831,-2282.305922,2137.260919,866.2379739,-1251.154143,232.3492567,841.6701471,-758.909855,194.9506071,-911.6069359,681.3100316,23.83510313,224.2230704,-643.798214,880.7582711,-944.3180126,216.9263995,357.3223397,732.3890432,-66.01438885,-1238.753094,1567.310419,51.03042731,1114.417412,-989.2724349,1687.005514,1210.758762,-166.718808,1114.73658,-2437.522752,-948.0270373,459.9545054,-140.1825656,-597.77701,426.7513901,929.82571,411.3562985,-72.44404012,-493.9399771,-997.0225975,-926.4287767,-1395.503317,-1296.117552,-314.372825,-160.8958347,-427.637024,308.2017208,459.6263293,-456.0471324,-1108.447069,-1208.155392,170.5609096,-140.4695937,767.1879254,-309.1196043,-197.695228,-1291.145462,266.3076634,389.223946,-464.2323191,-713.4424179,81.52448055,-1104.318567,478.2999792,248.3133244,-329.3677041,852.1250464,-178.2467556,463.7281708,-712.2068692,-77.9659767,677.7829322,-347.6439548,62.84185936,-720.4974136,161.7323587,154.9195042,1387.042478,574.9313504,256.9760971,448.631007,764.3200926,234.3937598,-138.1175812,297.1722239,-10.85184676,-76.48030023,-175.2783442,53.82109067,12.97225838,-39.80825626,502.4158221,182.2861432,871.8176224,-0.242258131,632.7717136,-66.78476429,830.3796233,-842.2202379,489.0837889,-357.7453572,907.3417445,-490.5118835,205.6890215,366.0700177,800.9121282,352.5059612,468.2959705,-243.1543416,659.4069552,10.69108228,-10.89679454,-285.9738284,254.5881963,314.0896447,-190.6241651,78.33389712,-23.23107401,-198.9903989,132.3391814,238.6416421,-217.212708,753.4234242,55.85062367,-431.2174945,-543.6803312,-658.9432531,-474.6342998,-30.72949023,253.5781182,-458.5537342,150.1137072,189.8025427,194.4572532,197.31578,-511.1676545,-624.3831185,268.1476403,-365.656863,-120.5053451,98.86256344,164.1026944,-13.71000287,-354.9992645,-9.277298137,-204.0312345,-419.2635678,-152.8337295,-37.35367596,24.60826393,84.09664467,9.482205303,186.2134642,-220.3803814,-9.792099255,434.5481926,-290.5033372,-50.58787714,549.156836,241.3855143,-307.4879707,60.20468143,877.0984243,-448.9033278,-291.6015864,-73.48921006,540.5633043,-254.4524123,34.29571673,-70.1913558,690.624051,-133.8413452,-536.671436,-72.65512906,524.1164271,355.8624791,476.6951084,2,"(-2.4539999999999997, 864.25]"
16246.26744,564.9141217,-1441.451433,1160.31959,834.8028147,-272.0203686,1211.937063,347.53943,-194.0585738,236.9854807,-257.4257515,899.5646804,523.1878992,-503.5497984,-762.7394167,-271.9130844,207.4092443,932.308928,-1167.620648,1959.616262,571.2315186,808.5121412,196.3387096,-568.8089446,-28.448908,759.0190376,636.3880689,-788.7042853,-558.2448253,1289.660291,146.012791,734.5041814,567.4286737,-533.6858341,-674.4861105,491.3740232,193.4929176,624.6457743,212.7543407,-239.1728773,625.0533131,-841.9470765,-830.1368933,1003.431142,-487.2856635,1571.610169,215.9744014,1374.818103,-682.3352596,-2165.376488,-757.4807714,-459.3069219,-1143.246124,154.0125439,122.7938707,35.7601922,-245.9376065,-1046.514762,-417.5835597,-882.1683428,-609.7409729,342.512598,-1258.955541,252.8657647,-620.5043803,119.3238028,-148.4661032,219.3574762,-1011.447998,-1057.027708,-787.9731692,322.2048091,279.8627686,197.140211,-610.8072467,-68.51291625,-147.7160751,-365.9658113,48.2933969,30.4512797,153.3411495,306.3918767,346.8780895,945.6810089,612.0371997,-587.0464356,870.6967129,-220.7977065,-35.83023133,58.17239599,-403.4324934,-68.85447401,79.4550625,334.3961073,232.5512482,266.7061475,438.3092172,-337.5441953,985.9575012,228.7293467,107.2615083,164.5537868,322.6875045,-195.9647901,-165.7779653,-98.43809545,-26.02160878,189.3936446,200.6682764,-168.7115431,322.7648096,881.3414273,-370.9836488,563.6831324,377.4119646,-43.65963269,166.48646,-538.419388,-111.951966,35.60081921,32.91666421,521.5940418,-121.1464925,-264.4350396,-827.1742887,205.8853184,470.3253241,176.6550884,-614.1514049,319.8876167,38.43310666,-239.4522873,-79.79246532,-5.241457734,33.15768124,-239.7408799,112.1567915,-146.7169189,207.9412275,159.9832144,120.1725469,-104.2978853,323.9346024,-422.1586833,400.0663362,361.2282181,-444.6182355,-26.46308201,824.2057829,-388.2567437,-29.13509286,-140.636474,999.385862,433.8228184,-274.7249224,46.33424701,-619.8799668,-126.1119899,753.376195,-202.3294059,-282.875568,-259.3444965,-6.306489403,84.37588889,29.72226855,98.57762291,48.82889495,-14.82319032,383.5028147,-89.57131863,-126.5804258,51.76529988,-67.93866486,270.4530932,322.8828036,150.119105,-72.38516993,-129.2017488,149.1838877,-371.5649131,-227.5797063,-235.1487548,349.9158054,310.9801789,89.07524248,797.8300204,-108.0785876,-620.2318878,-628.2097335,146.5489345,-182.1804196,85.18302559,-298.6947303,514.9848918,-191.7373495,432.4800431,2,"(-2.4539999999999997, 864.25]"
